serum,virus,replicate,concentration,fraction infectivity,date
M12-day-119,G446V,1,0.0004938,0.6749,2021-03-08
M12-day-119,G446V,1,0.0001646,0.5794,2021-03-08
M12-day-119,G446V,1,5.487e-05,1.086,2021-03-08
M12-day-119,G446V,1,1.829e-05,0.9285,2021-03-08
M12-day-119,G446V,2,0.04,-0.000107,2021-03-08
M12-day-119,G446V,2,0.01333,5.837e-05,2021-03-08
M12-day-119,G446V,2,0.004444,0.125,2021-03-08
M12-day-119,G446V,2,0.001481,0.1358,2021-03-08
M12-day-119,G446V,2,0.0004938,0.5248,2021-03-08
M12-day-119,G446V,2,0.0001646,0.65,2021-03-08
M12-day-119,G446V,2,5.487e-05,0.9281,2021-03-08
M12-day-119,G446V,2,1.829e-05,0.8973,2021-03-08
M14-day-119,G446V,1,0.04,7.81e-05,2021-03-08
M14-day-119,G446V,1,0.01333,7.613e-06,2021-03-08
M14-day-119,G446V,1,0.004444,2.085e-05,2021-03-08
M14-day-119,G446V,1,0.001481,0.1148,2021-03-08
M14-day-119,G446V,1,0.0004938,0.5829,2021-03-08
M14-day-119,G446V,1,0.0001646,0.4566,2021-03-08
M14-day-119,G446V,1,5.487e-05,1.102,2021-03-08
M14-day-119,G446V,1,1.829e-05,1.14,2021-03-08
M14-day-119,G446V,2,0.04,4.339e-05,2021-03-08
M14-day-119,G446V,2,0.01333,-3.299e-05,2021-03-08
M14-day-119,G446V,2,0.004444,0.01335,2021-03-08
M14-day-119,G446V,2,0.001481,0.1101,2021-03-08
M14-day-119,G446V,2,0.0004938,0.5187,2021-03-08
M14-day-119,G446V,2,0.0001646,1.034,2021-03-08
M14-day-119,G446V,2,5.487e-05,1.121,2021-03-08
M14-day-119,G446V,2,1.829e-05,0.7734,2021-03-08
23_d120,G446V,1,0.04,-2.893e-06,2021-03-08
23_d120,G446V,1,0.01333,-1.269e-05,2021-03-08
23_d120,G446V,1,0.004444,0.1136,2021-03-08
23_d120,G446V,1,0.001481,0.2963,2021-03-08
23_d120,G446V,1,0.0004938,0.7202,2021-03-08
23_d120,G446V,1,0.0001646,0.7362,2021-03-08
23_d120,G446V,1,5.487e-05,0.9739,2021-03-08
23_d120,G446V,1,1.829e-05,1.047,2021-03-08
23_d120,G446V,2,0.04,-2.603e-05,2021-03-08
23_d120,G446V,2,0.01333,0.02525,2021-03-08
23_d120,G446V,2,0.004444,0.06228,2021-03-08
23_d120,G446V,2,0.001481,0.3521,2021-03-08
23_d120,G446V,2,0.0004938,0.7489,2021-03-08
23_d120,G446V,2,0.0001646,0.7325,2021-03-08
23_d120,G446V,2,5.487e-05,0.9878,2021-03-08
23_d120,G446V,2,1.829e-05,0.6941,2021-03-08
1C_d113,G446V,1,0.04,-2.603e-05,2021-03-08
1C_d113,G446V,1,0.01333,0.09965,2021-03-08
1C_d113,G446V,1,0.004444,0.5089,2021-03-08
1C_d113,G446V,1,0.001481,0.6916,2021-03-08
1C_d113,G446V,1,0.0004938,1.11,2021-03-08
1C_d113,G446V,1,0.0001646,0.8848,2021-03-08
1C_d113,G446V,1,5.487e-05,1.368,2021-03-08
1C_d113,G446V,1,1.829e-05,1.079,2021-03-08
1C_d113,G446V,2,0.04,-2.603e-05,2021-03-08
1C_d113,G446V,2,0.01333,0.1797,2021-03-08
1C_d113,G446V,2,0.004444,0.5259,2021-03-08
1C_d113,G446V,2,0.001481,0.4391,2021-03-08
1C_d113,G446V,2,0.0004938,0.9093,2021-03-08
1C_d113,G446V,2,0.0001646,0.7096,2021-03-08
1C_d113,G446V,2,5.487e-05,0.7524,2021-03-08
1C_d113,G446V,2,1.829e-05,0.9949,2021-03-08
M03-day-119,K417N,1,0.04,2.776e-05,2021-03-08
M03-day-119,K417N,1,0.01333,0,2021-03-08
M03-day-119,K417N,1,0.004444,0.01078,2021-03-08
M03-day-119,K417N,1,0.001481,0.1328,2021-03-08
M03-day-119,K417N,1,0.0004938,0.5183,2021-03-08
M03-day-119,K417N,1,0.0001646,0.6927,2021-03-08
M03-day-119,K417N,1,5.487e-05,0.8725,2021-03-08
M03-day-119,K417N,1,1.829e-05,0.9589,2021-03-08
M03-day-119,K417N,2,0.04,-5.552e-06,2021-03-08
M03-day-119,K417N,2,0.01333,0.006488,2021-03-08
M03-day-119,K417N,2,0.004444,0.05548,2021-03-08
M03-day-119,K417N,2,0.001481,0.3122,2021-03-08
M03-day-119,K417N,2,0.0004938,0.7072,2021-03-08
M03-day-119,K417N,2,0.0001646,0.8696,2021-03-08
M03-day-119,K417N,2,5.487e-05,0.8316,2021-03-08
M03-day-119,K417N,2,1.829e-05,0.8355,2021-03-08
M05-day-119,K417N,1,0.04,5.552e-06,2021-03-08
M05-day-119,K417N,1,0.01333,2.521e-05,2021-03-08
M05-day-119,K417N,1,0.004444,0.03693,2021-03-08
M05-day-119,K417N,1,0.001481,0.208,2021-03-08
M05-day-119,K417N,1,0.0004938,0.5272,2021-03-08
M05-day-119,K417N,1,0.0001646,0.7037,2021-03-08
M05-day-119,K417N,1,5.487e-05,0.8984,2021-03-08
M05-day-119,K417N,1,1.829e-05,0.9723,2021-03-08
M05-day-119,K417N,2,0.04,-5.552e-06,2021-03-08
M05-day-119,K417N,2,0.01333,4.033e-05,2021-03-08
M05-day-119,K417N,2,0.004444,0.02953,2021-03-08
M05-day-119,K417N,2,0.001481,0.3213,2021-03-08
M05-day-119,K417N,2,0.0004938,0.5867,2021-03-08
M05-day-119,K417N,2,0.0001646,0.5861,2021-03-08
M05-day-119,K417N,2,5.487e-05,0.8794,2021-03-08
M05-day-119,K417N,2,1.829e-05,0.9936,2021-03-08
M06-day-119,K417N,1,0.04,-5.552e-06,2021-03-08
M06-day-119,K417N,1,0.01333,0.004462,2021-03-08
M06-day-119,K417N,1,0.004444,0.09004,2021-03-08
M06-day-119,K417N,1,0.001481,0.2562,2021-03-08
M06-day-119,K417N,1,0.0004938,0.5022,2021-03-08
M06-day-119,K417N,1,0.0001646,0.787,2021-03-08
M06-day-119,K417N,1,5.487e-05,0.7656,2021-03-08
M06-day-119,K417N,1,1.829e-05,1.15,2021-03-08
M06-day-119,K417N,2,0.04,-1.11e-05,2021-03-08
M06-day-119,K417N,2,0.01333,0.02695,2021-03-08
M06-day-119,K417N,2,0.004444,0.0318,2021-03-08
M06-day-119,K417N,2,0.001481,0.3906,2021-03-08
M06-day-119,K417N,2,0.0004938,0.6512,2021-03-08
M06-day-119,K417N,2,0.0001646,0.7007,2021-03-08
M06-day-119,K417N,2,5.487e-05,0.7676,2021-03-08
M06-day-119,K417N,2,1.829e-05,0.9447,2021-03-08
M11-day-119,K417N,1,0.04,2.776e-05,2021-03-08
M11-day-119,K417N,1,0.01333,0,2021-03-08
M11-day-119,K417N,1,0.004444,0.01059,2021-03-08
M11-day-119,K417N,1,0.001481,0.1379,2021-03-08
M11-day-119,K417N,1,0.0004938,0.521,2021-03-08
M11-day-119,K417N,1,0.0001646,0.7587,2021-03-08
M11-day-119,K417N,1,5.487e-05,0.5699,2021-03-08
M11-day-119,K417N,1,1.829e-05,0.9364,2021-03-08
M11-day-119,K417N,2,0.04,-3.331e-05,2021-03-08
M11-day-119,K417N,2,0.01333,-5.042e-06,2021-03-08
M11-day-119,K417N,2,0.004444,0.04881,2021-03-08
M11-day-119,K417N,2,0.001481,0.2483,2021-03-08
M11-day-119,K417N,2,0.0004938,0.4993,2021-03-08
M11-day-119,K417N,2,0.0001646,0.7184,2021-03-08
M11-day-119,K417N,2,5.487e-05,0.7888,2021-03-08
M11-day-119,K417N,2,1.829e-05,1.04,2021-03-08
M12-day-119,K417N,1,0.04,-1.179e-05,2021-03-08
M12-day-119,K417N,1,0.01333,5.089e-06,2021-03-08
M12-day-119,K417N,1,0.004444,0.01687,2021-03-08
M12-day-119,K417N,1,0.001481,0.177,2021-03-08
M12-day-119,K417N,1,0.0004938,0.5602,2021-03-08
M12-day-119,K417N,1,0.0001646,0.7595,2021-03-08
M12-day-119,K417N,1,5.487e-05,0.8055,2021-03-08
M12-day-119,K417N,1,1.829e-05,1.005,2021-03-08
M12-day-119,K417N,2,0.04,-6.242e-06,2021-03-08
M12-day-119,K417N,2,0.01333,3.417e-05,2021-03-08
M12-day-119,K417N,2,0.004444,0.009314,2021-03-08
M12-day-119,K417N,2,0.001481,0.1931,2021-03-08
M12-day-119,K417N,2,0.0004938,0.501,2021-03-08
M12-day-119,K417N,2,0.0001646,0.8054,2021-03-08
M12-day-119,K417N,2,5.487e-05,0.757,2021-03-08
M12-day-119,K417N,2,1.829e-05,0.8309,2021-03-08
M14-day-119,K417N,1,0.04,4.855e-06,2021-03-08
M14-day-119,K417N,1,0.01333,-7.27e-07,2021-03-08
M14-day-119,K417N,1,0.004444,-1.392e-05,2021-03-08
M14-day-119,K417N,1,0.001481,0.1434,2021-03-08
M14-day-119,K417N,1,0.0004938,0.4229,2021-03-08
M14-day-119,K417N,1,0.0001646,0.6998,2021-03-08
M14-day-119,K417N,1,5.487e-05,0.8189,2021-03-08
M14-day-119,K417N,1,1.829e-05,0.9419,2021-03-08
M14-day-119,K417N,2,0.04,1.04e-05,2021-03-08
M14-day-119,K417N,2,0.01333,-1.236e-05,2021-03-08
M14-day-119,K417N,2,0.004444,-8.188e-07,2021-03-08
M14-day-119,K417N,2,0.001481,0.0608,2021-03-08
M14-day-119,K417N,2,0.0004938,0.4437,2021-03-08
M14-day-119,K417N,2,0.0001646,0.7667,2021-03-08
M14-day-119,K417N,2,5.487e-05,0.5979,2021-03-08
M14-day-119,K417N,2,1.829e-05,0.8537,2021-03-08
23_d120,K417N,1,0.04,2.705e-05,2021-03-08
23_d120,K417N,1,0.01333,0.01377,2021-03-08
23_d120,K417N,1,0.004444,0.02191,2021-03-08
23_d120,K417N,1,0.001481,0.1693,2021-03-08
23_d120,K417N,1,0.0004938,0.6014,2021-03-08
23_d120,K417N,1,0.0001646,0.9585,2021-03-08
23_d120,K417N,1,5.487e-05,0.8505,2021-03-08
23_d120,K417N,1,1.829e-05,0.7835,2021-03-08
23_d120,K417N,2,0.04,2.15e-05,2021-03-08
23_d120,K417N,2,0.01333,-1.236e-05,2021-03-08
23_d120,K417N,2,0.004444,0.03703,2021-03-08
23_d120,K417N,2,0.001481,0.2547,2021-03-08
23_d120,K417N,2,0.0004938,0.5188,2021-03-08
23_d120,K417N,2,0.0001646,0.8316,2021-03-08
23_d120,K417N,2,5.487e-05,0.7773,2021-03-08
23_d120,K417N,2,1.829e-05,0.7333,2021-03-08
1C_d113,K417N,1,0.04,0.01379,2021-03-08
1C_d113,K417N,1,0.01333,0.01486,2021-03-08
1C_d113,K417N,1,0.004444,0.1985,2021-03-08
1C_d113,K417N,1,0.001481,0.6556,2021-03-08
1C_d113,K417N,1,0.0004938,0.9898,2021-03-08
1C_d113,K417N,1,0.0001646,0.9646,2021-03-08
1C_d113,K417N,1,5.487e-05,0.914,2021-03-08
1C_d113,K417N,1,1.829e-05,0.9842,2021-03-08
1C_d113,K417N,2,0.04,-2.289e-05,2021-03-08
1C_d113,K417N,2,0.01333,0.03889,2021-03-08
1C_d113,K417N,2,0.004444,0.1559,2021-03-08
1C_d113,K417N,2,0.001481,0.7015,2021-03-08
1C_d113,K417N,2,0.0004938,0.7134,2021-03-08
1C_d113,K417N,2,0.0001646,0.9301,2021-03-08
1C_d113,K417N,2,5.487e-05,0.8445,2021-03-08
1C_d113,K417N,2,1.829e-05,0.9922,2021-03-08
M03-day-119,K417N-G446V-E484K,1,0.04,1.381e-06,2021-03-08
M03-day-119,K417N-G446V-E484K,1,0.01333,0.01346,2021-03-08
M03-day-119,K417N-G446V-E484K,1,0.004444,0.2618,2021-03-08
M03-day-119,K417N-G446V-E484K,1,0.001481,0.572,2021-03-08
M03-day-119,K417N-G446V-E484K,1,0.0004938,1.035,2021-03-08
M03-day-119,K417N-G446V-E484K,1,0.0001646,1.268,2021-03-08
M03-day-119,K417N-G446V-E484K,1,5.487e-05,0.982,2021-03-08
M03-day-119,K417N-G446V-E484K,1,1.829e-05,1.031,2021-03-08
M03-day-119,K417N-G446V-E484K,2,0.04,0.003071,2021-03-08
M03-day-119,K417N-G446V-E484K,2,0.01333,0.04221,2021-03-08
M03-day-119,K417N-G446V-E484K,2,0.004444,0.306,2021-03-08
M03-day-119,K417N-G446V-E484K,2,0.001481,0.8248,2021-03-08
M03-day-119,K417N-G446V-E484K,2,0.0004938,1.058,2021-03-08
M03-day-119,K417N-G446V-E484K,2,0.0001646,1.236,2021-03-08
M03-day-119,K417N-G446V-E484K,2,5.487e-05,0.9174,2021-03-08
M03-day-119,K417N-G446V-E484K,2,1.829e-05,0.9518,2021-03-08
M05-day-119,K417N-G446V-E484K,1,0.04,-9.666e-06,2021-03-08
M05-day-119,K417N-G446V-E484K,1,0.01333,0.02199,2021-03-08
M05-day-119,K417N-G446V-E484K,1,0.004444,0.3279,2021-03-08
M05-day-119,K417N-G446V-E484K,1,0.001481,0.6636,2021-03-08
M05-day-119,K417N-G446V-E484K,1,0.0004938,1.067,2021-03-08
M05-day-119,K417N-G446V-E484K,1,0.0001646,1.082,2021-03-08
M05-day-119,K417N-G446V-E484K,1,5.487e-05,0.8863,2021-03-08
M05-day-119,K417N-G446V-E484K,1,1.829e-05,0.9627,2021-03-08
M05-day-119,K417N-G446V-E484K,2,0.04,0.002331,2021-03-08
M05-day-119,K417N-G446V-E484K,2,0.01333,0.05542,2021-03-08
M05-day-119,K417N-G446V-E484K,2,0.004444,0.3002,2021-03-08
M05-day-119,K417N-G446V-E484K,2,0.001481,0.7552,2021-03-08
M05-day-119,K417N-G446V-E484K,2,0.0004938,0.984,2021-03-08
M05-day-119,K417N-G446V-E484K,2,0.0001646,1.34,2021-03-08
M05-day-119,K417N-G446V-E484K,2,5.487e-05,0.9706,2021-03-08
M05-day-119,K417N-G446V-E484K,2,1.829e-05,1.05,2021-03-08
M06-day-119,K417N-G446V-E484K,1,0.04,0.02497,2021-03-08
M06-day-119,K417N-G446V-E484K,1,0.01333,0.2807,2021-03-08
M06-day-119,K417N-G446V-E484K,1,0.004444,0.6765,2021-03-08
M06-day-119,K417N-G446V-E484K,1,0.001481,0.937,2021-03-08
M06-day-119,K417N-G446V-E484K,1,0.0004938,1.091,2021-03-08
M06-day-119,K417N-G446V-E484K,1,0.0001646,1.087,2021-03-08
M06-day-119,K417N-G446V-E484K,1,5.487e-05,0.9473,2021-03-08
M06-day-119,K417N-G446V-E484K,1,1.829e-05,0.8782,2021-03-08
M06-day-119,K417N-G446V-E484K,2,0.04,0.03852,2021-03-08
M06-day-119,K417N-G446V-E484K,2,0.01333,0.2632,2021-03-08
M06-day-119,K417N-G446V-E484K,2,0.004444,0.6901,2021-03-08
M06-day-119,K417N-G446V-E484K,2,0.001481,0.9822,2021-03-08
M06-day-119,K417N-G446V-E484K,2,0.0004938,1.01,2021-03-08
M06-day-119,K417N-G446V-E484K,2,0.0001646,1.049,2021-03-08
M06-day-119,K417N-G446V-E484K,2,5.487e-05,0.861,2021-03-08
M06-day-119,K417N-G446V-E484K,2,1.829e-05,0.9762,2021-03-08
M11-day-119,K417N-G446V-E484K,1,0.04,6.116e-06,2021-03-08
M11-day-119,K417N-G446V-E484K,1,0.01333,0.03917,2021-03-08
M11-day-119,K417N-G446V-E484K,1,0.004444,0.3618,2021-03-08
M11-day-119,K417N-G446V-E484K,1,0.001481,0.9099,2021-03-08
M11-day-119,K417N-G446V-E484K,1,0.0004938,1.027,2021-03-08
M11-day-119,K417N-G446V-E484K,1,0.0001646,1.159,2021-03-08
M11-day-119,K417N-G446V-E484K,1,5.487e-05,0.9251,2021-03-08
M11-day-119,K417N-G446V-E484K,1,1.829e-05,0.8584,2021-03-08
M11-day-119,K417N-G446V-E484K,2,0.04,0.006513,2021-03-08
M11-day-119,K417N-G446V-E484K,2,0.01333,0.05949,2021-03-08
M11-day-119,K417N-G446V-E484K,2,0.004444,0.3492,2021-03-08
M11-day-119,K417N-G446V-E484K,2,0.001481,0.8439,2021-03-08
M11-day-119,K417N-G446V-E484K,2,0.0004938,1.088,2021-03-08
M11-day-119,K417N-G446V-E484K,2,0.0001646,1.168,2021-03-08
M11-day-119,K417N-G446V-E484K,2,5.487e-05,0.8552,2021-03-08
M11-day-119,K417N-G446V-E484K,2,1.829e-05,0.9197,2021-03-08
M12-day-119,K417N-G446V-E484K,1,0.04,-1.745e-07,2021-03-08
M12-day-119,K417N-G446V-E484K,1,0.01333,0.02173,2021-03-08
M12-day-119,K417N-G446V-E484K,1,0.004444,0.2,2021-03-08
M12-day-119,K417N-G446V-E484K,1,0.001481,0.6386,2021-03-08
M12-day-119,K417N-G446V-E484K,1,0.0004938,1.038,2021-03-08
M12-day-119,K417N-G446V-E484K,1,0.0001646,1.067,2021-03-08
M12-day-119,K417N-G446V-E484K,1,5.487e-05,1.07,2021-03-08
M12-day-119,K417N-G446V-E484K,1,1.829e-05,1.035,2021-03-08
M12-day-119,K417N-G446V-E484K,2,0.04,-2.966e-06,2021-03-08
M12-day-119,K417N-G446V-E484K,2,0.01333,0.02101,2021-03-08
M12-day-119,K417N-G446V-E484K,2,0.004444,0.1815,2021-03-08
M12-day-119,K417N-G446V-E484K,2,0.001481,0.6725,2021-03-08
M12-day-119,K417N-G446V-E484K,2,0.0004938,1.049,2021-03-08
M12-day-119,K417N-G446V-E484K,2,0.0001646,1.016,2021-03-08
M12-day-119,K417N-G446V-E484K,2,5.487e-05,1.122,2021-03-08
M12-day-119,K417N-G446V-E484K,2,1.829e-05,1.028,2021-03-08
M14-day-119,K417N-G446V-E484K,1,0.04,2.617e-06,2021-03-08
M14-day-119,K417N-G446V-E484K,1,0.01333,0.009622,2021-03-08
M14-day-119,K417N-G446V-E484K,1,0.004444,0.0872,2021-03-08
M14-day-119,K417N-G446V-E484K,1,0.001481,0.5656,2021-03-08
M14-day-119,K417N-G446V-E484K,1,0.0004938,1.035,2021-03-08
M14-day-119,K417N-G446V-E484K,1,0.0001646,0.9478,2021-03-08
M14-day-119,K417N-G446V-E484K,1,5.487e-05,1.083,2021-03-08
M14-day-119,K417N-G446V-E484K,1,1.829e-05,1,2021-03-08
M14-day-119,K417N-G446V-E484K,2,0.04,5.409e-06,2021-03-08
M14-day-119,K417N-G446V-E484K,2,0.01333,0.009301,2021-03-08
M14-day-119,K417N-G446V-E484K,2,0.004444,0.08972,2021-03-08
M14-day-119,K417N-G446V-E484K,2,0.001481,0.463,2021-03-08
M14-day-119,K417N-G446V-E484K,2,0.0004938,0.7688,2021-03-08
M14-day-119,K417N-G446V-E484K,2,0.0001646,0.9603,2021-03-08
M14-day-119,K417N-G446V-E484K,2,5.487e-05,1.023,2021-03-08
M14-day-119,K417N-G446V-E484K,2,1.829e-05,0.9389,2021-03-08
23_d120,K417N-G446V-E484K,1,0.04,-7.154e-06,2021-03-08
23_d120,K417N-G446V-E484K,1,0.01333,0.04136,2021-03-08
23_d120,K417N-G446V-E484K,1,0.004444,0.2856,2021-03-08
23_d120,K417N-G446V-E484K,1,0.001481,0.7638,2021-03-08
23_d120,K417N-G446V-E484K,1,0.0004938,1.05,2021-03-08
23_d120,K417N-G446V-E484K,1,0.0001646,0.9655,2021-03-08
23_d120,K417N-G446V-E484K,1,5.487e-05,1.127,2021-03-08
23_d120,K417N-G446V-E484K,1,1.829e-05,1.122,2021-03-08
23_d120,K417N-G446V-E484K,2,0.04,-1.134e-05,2021-03-08
23_d120,K417N-G446V-E484K,2,0.01333,0.02696,2021-03-08
23_d120,K417N-G446V-E484K,2,0.004444,0.3007,2021-03-08
23_d120,K417N-G446V-E484K,2,0.001481,0.695,2021-03-08
23_d120,K417N-G446V-E484K,2,0.0004938,0.9923,2021-03-08
23_d120,K417N-G446V-E484K,2,0.0001646,0.9707,2021-03-08
23_d120,K417N-G446V-E484K,2,5.487e-05,1.119,2021-03-08
23_d120,K417N-G446V-E484K,2,1.829e-05,1.122,2021-03-08
1C_d113,K417N-G446V-E484K,1,0.04,0.36,2021-03-08
1C_d113,K417N-G446V-E484K,1,0.01333,0.927,2021-03-08
1C_d113,K417N-G446V-E484K,1,0.004444,1.127,2021-03-08
1C_d113,K417N-G446V-E484K,1,0.001481,1.094,2021-03-08
1C_d113,K417N-G446V-E484K,1,0.0004938,1.097,2021-03-08
1C_d113,K417N-G446V-E484K,1,0.0001646,0.9915,2021-03-08
1C_d113,K417N-G446V-E484K,1,5.487e-05,1.147,2021-03-08
1C_d113,K417N-G446V-E484K,1,1.829e-05,1.039,2021-03-08
1C_d113,K417N-G446V-E484K,2,0.04,0.4325,2021-03-08
1C_d113,K417N-G446V-E484K,2,0.01333,0.8904,2021-03-08
1C_d113,K417N-G446V-E484K,2,0.004444,0.9079,2021-03-08
1C_d113,K417N-G446V-E484K,2,0.001481,0.9289,2021-03-08
1C_d113,K417N-G446V-E484K,2,0.0004938,1.013,2021-03-08
1C_d113,K417N-G446V-E484K,2,0.0001646,0.9142,2021-03-08
1C_d113,K417N-G446V-E484K,2,5.487e-05,1.089,2021-03-08
1C_d113,K417N-G446V-E484K,2,1.829e-05,1.016,2021-03-08
M03-day-119,P384R,1,0.04,3.512e-06,2021-03-08
M03-day-119,P384R,1,0.01333,0.008924,2021-03-08
M03-day-119,P384R,1,0.004444,0.1124,2021-03-08
M03-day-119,P384R,1,0.001481,0.3133,2021-03-08
M03-day-119,P384R,1,0.0004938,0.6939,2021-03-08
M03-day-119,P384R,1,0.0001646,0.9558,2021-03-08
M03-day-119,P384R,1,5.487e-05,1.111,2021-03-08
M03-day-119,P384R,1,1.829e-05,1.045,2021-03-08
M03-day-119,P384R,2,0.04,0,2021-03-08
M03-day-119,P384R,2,0.01333,0.0111,2021-03-08
M03-day-119,P384R,2,0.004444,0.1349,2021-03-08
M03-day-119,P384R,2,0.001481,0.4107,2021-03-08
M03-day-119,P384R,2,0.0004938,0.6957,2021-03-08
M03-day-119,P384R,2,0.0001646,0.8655,2021-03-08
M03-day-119,P384R,2,5.487e-05,0.9871,2021-03-08
M03-day-119,P384R,2,1.829e-05,0.9038,2021-03-08
M05-day-119,P384R,1,0.04,-1.756e-06,2021-03-08
M05-day-119,P384R,1,0.01333,0.0007556,2021-03-08
M05-day-119,P384R,1,0.004444,0.04723,2021-03-08
M05-day-119,P384R,1,0.001481,0.2639,2021-03-08
M05-day-119,P384R,1,0.0004938,0.7061,2021-03-08
M05-day-119,P384R,1,0.0001646,0.8142,2021-03-08
M05-day-119,P384R,1,5.487e-05,0.9367,2021-03-08
M05-day-119,P384R,1,1.829e-05,0.9276,2021-03-08
M05-day-119,P384R,2,0.04,-5.268e-06,2021-03-08
M05-day-119,P384R,2,0.01333,0.005582,2021-03-08
M05-day-119,P384R,2,0.004444,0.09354,2021-03-08
M05-day-119,P384R,2,0.001481,0.2061,2021-03-08
M05-day-119,P384R,2,0.0004938,0.4865,2021-03-08
M05-day-119,P384R,2,0.0001646,0.9052,2021-03-08
M05-day-119,P384R,2,5.487e-05,0.8725,2021-03-08
M05-day-119,P384R,2,1.829e-05,0.8847,2021-03-08
M06-day-119,P384R,1,0.04,5.268e-06,2021-03-08
M06-day-119,P384R,1,0.01333,0.01559,2021-03-08
M06-day-119,P384R,1,0.004444,0.1512,2021-03-08
M06-day-119,P384R,1,0.001481,0.4543,2021-03-08
M06-day-119,P384R,1,0.0004938,0.6373,2021-03-08
M06-day-119,P384R,1,0.0001646,0.8794,2021-03-08
M06-day-119,P384R,1,5.487e-05,1.019,2021-03-08
M06-day-119,P384R,1,1.829e-05,0.9123,2021-03-08
M06-day-119,P384R,2,0.04,0.00507,2021-03-08
M06-day-119,P384R,2,0.01333,0.001052,2021-03-08
M06-day-119,P384R,2,0.004444,0.1731,2021-03-08
M06-day-119,P384R,2,0.001481,0.4095,2021-03-08
M06-day-119,P384R,2,0.0004938,0.7774,2021-03-08
M06-day-119,P384R,2,0.0001646,0.8745,2021-03-08
M06-day-119,P384R,2,5.487e-05,1.037,2021-03-08
M06-day-119,P384R,2,1.829e-05,0.9561,2021-03-08
M11-day-119,P384R,1,0.04,-5.268e-06,2021-03-08
M11-day-119,P384R,1,0.01333,5.359e-06,2021-03-08
M11-day-119,P384R,1,0.004444,0.115,2021-03-08
M11-day-119,P384R,1,0.001481,0.3324,2021-03-08
M11-day-119,P384R,1,0.0004938,0.5863,2021-03-08
M11-day-119,P384R,1,0.0001646,0.8063,2021-03-08
M11-day-119,P384R,1,5.487e-05,0.8585,2021-03-08
M11-day-119,P384R,1,1.829e-05,1.041,2021-03-08
M11-day-119,P384R,2,0.04,-1.756e-06,2021-03-08
M11-day-119,P384R,2,0.01333,0.02161,2021-03-08
M11-day-119,P384R,2,0.004444,0.1114,2021-03-08
M11-day-119,P384R,2,0.001481,0.3832,2021-03-08
M11-day-119,P384R,2,0.0004938,0.7323,2021-03-08
M11-day-119,P384R,2,0.0001646,0.9331,2021-03-08
M11-day-119,P384R,2,5.487e-05,0.8688,2021-03-08
M11-day-119,P384R,2,1.829e-05,0.8722,2021-03-08
M12-day-119,P384R,1,0.04,1.119e-05,2021-03-08
M12-day-119,P384R,1,0.01333,0.007875,2021-03-08
M12-day-119,P384R,1,0.004444,0.05838,2021-03-08
M12-day-119,P384R,1,0.001481,0.2969,2021-03-08
M12-day-119,P384R,1,0.0004938,0.5668,2021-03-08
M12-day-119,P384R,1,0.0001646,0.8949,2021-03-08
M12-day-119,P384R,1,5.487e-05,0.7962,2021-03-08
M12-day-119,P384R,1,1.829e-05,1.012,2021-03-08
M12-day-119,P384R,2,0.04,6.393e-06,2021-03-08
M12-day-119,P384R,2,0.01333,0,2021-03-08
M12-day-119,P384R,2,0.004444,0.0571,2021-03-08
M12-day-119,P384R,2,0.001481,0.2621,2021-03-08
M12-day-119,P384R,2,0.0004938,0.5183,2021-03-08
M12-day-119,P384R,2,0.0001646,0.8838,2021-03-08
M12-day-119,P384R,2,5.487e-05,0.7587,2021-03-08
M12-day-119,P384R,2,1.829e-05,0.9533,2021-03-08
M14-day-119,P384R,1,0.04,-4.795e-06,2021-03-08
M14-day-119,P384R,1,0.01333,4.818e-06,2021-03-08
M14-day-119,P384R,1,0.004444,0.01289,2021-03-08
M14-day-119,P384R,1,0.001481,0.1474,2021-03-08
M14-day-119,P384R,1,0.0004938,0.4585,2021-03-08
M14-day-119,P384R,1,0.0001646,0.7801,2021-03-08
M14-day-119,P384R,1,5.487e-05,0.783,2021-03-08
M14-day-119,P384R,1,1.829e-05,0.9545,2021-03-08
M14-day-119,P384R,2,0.04,7.992e-06,2021-03-08
M14-day-119,P384R,2,0.01333,-8.031e-06,2021-03-08
M14-day-119,P384R,2,0.004444,0.01056,2021-03-08
M14-day-119,P384R,2,0.001481,0.1615,2021-03-08
M14-day-119,P384R,2,0.0004938,0.5487,2021-03-08
M14-day-119,P384R,2,0.0001646,0.6949,2021-03-08
M14-day-119,P384R,2,5.487e-05,0.8967,2021-03-08
M14-day-119,P384R,2,1.829e-05,1.025,2021-03-08
23_d120,P384R,1,0.04,4.795e-06,2021-03-08
23_d120,P384R,1,0.01333,0.0002907,2021-03-08
23_d120,P384R,1,0.004444,0.1071,2021-03-08
23_d120,P384R,1,0.001481,0.479,2021-03-08
23_d120,P384R,1,0.0004938,0.641,2021-03-08
23_d120,P384R,1,0.0001646,0.84,2021-03-08
23_d120,P384R,1,5.487e-05,0.9073,2021-03-08
23_d120,P384R,1,1.829e-05,0.9491,2021-03-08
23_d120,P384R,2,0.04,3.197e-06,2021-03-08
23_d120,P384R,2,0.01333,0.01393,2021-03-08
23_d120,P384R,2,0.004444,0.08521,2021-03-08
23_d120,P384R,2,0.001481,0.4648,2021-03-08
23_d120,P384R,2,0.0004938,0.6675,2021-03-08
23_d120,P384R,2,0.0001646,0.8408,2021-03-08
